"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 13 20:30:13 GMT 2025","Sun Apr 13 20:30:27 GMT 2025","13345","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create buildType",""
"passed","Sun Apr 13 20:30:13 GMT 2025","Sun Apr 13 20:30:13 GMT 2025","3","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create Project without name",""
"passed","Sun Apr 13 20:30:27 GMT 2025","Sun Apr 13 20:30:33 GMT 2025","6068","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyRepoUrl","User should not be able to create buildType with empty repo url",""
"passed","Sun Apr 13 20:29:09 GMT 2025","Sun Apr 13 20:29:09 GMT 2025","535","Surefire suite","Surefire test","com.example.teamcity.api.AgentAuthorizeTest","com.example.teamcity.api.AgentAuthorizeTest","authorizeAgentTest","Superuser should be able to authorize Teamcity Agent",""
"passed","Sun Apr 13 20:29:21 GMT 2025","Sun Apr 13 20:30:13 GMT 2025","51736","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Sun Apr 13 20:30:33 GMT 2025","Sun Apr 13 20:30:38 GMT 2025","5042","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithInvalidRepoUrl","User should not be able to create buildType with incorrect repo url",""
