"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 06 19:48:57 GMT 2025","Sun Apr 06 19:49:05 GMT 2025","7768","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithInvalidRepoUrl","User should not be able to create buildType with incorrect repo url",""
"passed","Sun Apr 06 19:48:50 GMT 2025","Sun Apr 06 19:48:57 GMT 2025","7102","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyRepoUrl","User should not be able to create buildType with empty repo url",""
"passed","Sun Apr 06 19:48:31 GMT 2025","Sun Apr 06 19:48:31 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create Project without name",""
"passed","Sun Apr 06 19:48:31 GMT 2025","Sun Apr 06 19:48:49 GMT 2025","18768","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create buildType",""
"passed","Sun Apr 06 19:47:21 GMT 2025","Sun Apr 06 19:48:30 GMT 2025","69296","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Sun Apr 06 19:46:21 GMT 2025","Sun Apr 06 19:47:11 GMT 2025","50482","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamcityServerTest","setupTeamcityServerTest",""
