"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Apr 07 07:09:55 GMT 2025","Mon Apr 07 07:10:47 GMT 2025","51357","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamcityServerTest","setupTeamcityServerTest",""
"passed","Mon Apr 07 07:12:09 GMT 2025","Mon Apr 07 07:12:09 GMT 2025","5","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create Project without name",""
"passed","Mon Apr 07 07:12:36 GMT 2025","Mon Apr 07 07:12:43 GMT 2025","7684","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithInvalidRepoUrl","User should not be able to create buildType with incorrect repo url",""
"passed","Mon Apr 07 07:12:28 GMT 2025","Mon Apr 07 07:12:35 GMT 2025","7334","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyRepoUrl","User should not be able to create buildType with empty repo url",""
"passed","Mon Apr 07 07:12:09 GMT 2025","Mon Apr 07 07:12:28 GMT 2025","18765","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create buildType",""
"passed","Mon Apr 07 07:11:00 GMT 2025","Mon Apr 07 07:12:09 GMT 2025","68841","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
