"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 06 23:50:20 GMT 2025","Sun Apr 06 23:50:39 GMT 2025","18487","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create buildType",""
"passed","Sun Apr 06 23:50:39 GMT 2025","Sun Apr 06 23:50:48 GMT 2025","8534","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyRepoUrl","User should not be able to create buildType with empty repo url",""
"passed","Sun Apr 06 23:50:48 GMT 2025","Sun Apr 06 23:50:55 GMT 2025","7396","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithInvalidRepoUrl","User should not be able to create buildType with incorrect repo url",""
"passed","Sun Apr 06 23:49:13 GMT 2025","Sun Apr 06 23:50:20 GMT 2025","67227","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Sun Apr 06 23:48:09 GMT 2025","Sun Apr 06 23:49:00 GMT 2025","51364","Surefire suite","Surefire test","com.example.teamcity.ui.SetupServerTest","com.example.teamcity.ui.SetupServerTest","setupTeamcityServerTest","setupTeamcityServerTest",""
"passed","Sun Apr 06 23:50:20 GMT 2025","Sun Apr 06 23:50:20 GMT 2025","0","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create Project without name",""
