"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Apr 13 21:01:41 GMT 2025","Sun Apr 13 21:01:54 GMT 2025","12669","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildType","User should be able to create buildType",""
"passed","Sun Apr 13 21:00:39 GMT 2025","Sun Apr 13 21:00:40 GMT 2025","471","Surefire suite","Surefire test","com.example.teamcity.api.AgentAuthorizeTest","com.example.teamcity.api.AgentAuthorizeTest","authorizeAgentTest","Superuser should be able to authorize Teamcity Agent",""
"passed","Sun Apr 13 21:01:59 GMT 2025","Sun Apr 13 21:02:05 GMT 2025","5311","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithInvalidRepoUrl","User should not be able to create buildType with incorrect repo url",""
"passed","Sun Apr 13 21:00:51 GMT 2025","Sun Apr 13 21:01:41 GMT 2025","49175","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProject","User should be able to create project",""
"passed","Sun Apr 13 21:01:54 GMT 2025","Sun Apr 13 21:01:59 GMT 2025","5224","Surefire suite","Surefire test","com.example.teamcity.ui.CreateBuildTypeTest","com.example.teamcity.ui.CreateBuildTypeTest","userCreatesBuildTypeWithEmptyRepoUrl","User should not be able to create buildType with empty repo url",""
"passed","Sun Apr 13 21:01:41 GMT 2025","Sun Apr 13 21:01:41 GMT 2025","1","Surefire suite","Surefire test","com.example.teamcity.ui.CreateProjectTest","com.example.teamcity.ui.CreateProjectTest","userCreatesProjectWithoutName","User should not be able to create Project without name",""
